position,name,week,points,source
QB,Eli Manning,10.0,16.4,Fantasy Sharks
QB,Philip Rivers,10.0,16.1,Fantasy Sharks
QB,Jameis Winston,10.0,15.5,Fantasy Sharks
QB,Carson Palmer,10.0,14.7,Fantasy Sharks
WR,Julio Jones,10.0,14.4,Fantasy Sharks
RB,Jay Ajayi,10.0,14.4,Fantasy Sharks
QB,Marcus Mariota,10.0,14.4,Fantasy Sharks
QB,Blake Bortles,10.0,14.3,Fantasy Sharks
QB,Cody Kessler,10.0,14.3,Fantasy Sharks
QB,Carson Wentz,10.0,14.3,Fantasy Sharks
QB,Kirk Cousins,10.0,14.2,Fantasy Sharks
QB,Colin Kaepernick,10.0,14.2,Fantasy Sharks
WR,Antonio Brown,10.0,13.9,Fantasy Sharks
QB,Jay Cutler,10.0,13.9,Fantasy Sharks
WR,Odell Beckham,10.0,13.7,Fantasy Sharks
RB,Le'Veon Bell,10.0,13.7,Fantasy Sharks
QB,Ryan Tannehill,10.0,13.5,Fantasy Sharks
RB,Jordan Howard,10.0,13.5,Fantasy Sharks
QB,Alex Smith,10.0,13.3,Fantasy Sharks
WR,Mike Evans,10.0,13.1,Fantasy Sharks
WR,A.J. Green,10.0,12.7,Fantasy Sharks
QB,Sam Bradford,10.0,12.7,Fantasy Sharks
QB,Trevor Siemian,10.0,12.6,Fantasy Sharks
TE,Rob Gronkowski,10.0,12.3,Fantasy Sharks
RB,Jonathan Stewart,10.0,12.0,Fantasy Sharks
RB,Melvin Gordon,10.0,11.9,Fantasy Sharks
WR,Jordy Nelson,10.0,11.9,Fantasy Sharks
QB,Case Keenum,10.0,11.7,Fantasy Sharks
RB,Devonta Freeman,10.0,11.7,Fantasy Sharks
RB,LeGarrette Blount,10.0,11.5,Fantasy Sharks
RB,Mark Ingram,10.0,11.1,Fantasy Sharks
TE,Jordan Reed,10.0,10.9,Fantasy Sharks
RB,Lamar Miller,10.0,10.8,Fantasy Sharks
QB,Brock Osweiler,10.0,10.7,Fantasy Sharks
QB,Ryan Fitzpatrick,10.0,10.6,Fantasy Sharks
RB,Jeremy Hill,10.0,10.6,Fantasy Sharks
RB,Spencer Ware,10.0,10.4,Fantasy Sharks
RB,Matt Forte,10.0,10.4,Fantasy Sharks
RB,DeMarco Murray,10.0,10.2,Fantasy Sharks
WR,Kelvin Benjamin,10.0,10.0,Fantasy Sharks
RB,Darren Sproles,10.0,9.9,Fantasy Sharks
RB,Todd Gurley,10.0,9.8,Fantasy Sharks
WR,Corey Coleman,10.0,9.8,Fantasy Sharks
RB,Terrance West,10.0,9.7,Fantasy Sharks
WR,Allen Robinson,10.0,9.7,Fantasy Sharks
WR,Dez Bryant,10.0,9.6,Fantasy Sharks
RB,Devontae Booker,10.0,9.5,Fantasy Sharks
WR,Alshon Jeffery,10.0,9.5,Fantasy Sharks
RB,C.J. Prosise,10.0,9.5,Fantasy Sharks
WR,DeAndre Hopkins,10.0,9.4,Fantasy Sharks
WR,Brandin Cooks,10.0,9.4,Fantasy Sharks
WR,Michael Thomas,10.0,9.2,Fantasy Sharks
TE,Greg Olsen,10.0,9.1,Fantasy Sharks
WR,Kenny Britt,10.0,9.1,Fantasy Sharks
WR,Demaryius Thomas,10.0,9.0,Fantasy Sharks
WR,Brandon Marshall,10.0,8.9,Fantasy Sharks
WR,Doug Baldwin,10.0,8.9,Fantasy Sharks
RB,Giovani Bernard,10.0,8.8,Fantasy Sharks
WR,Jordan Matthews,10.0,8.8,Fantasy Sharks
WR,Davante Adams,10.0,8.7,Fantasy Sharks
WR,Rishard Matthews,10.0,8.7,Fantasy Sharks
WR,Emmanuel Sanders,10.0,8.7,Fantasy Sharks
RB,Peyton Barber,10.0,8.7,Fantasy Sharks
TE,Travis Kelce,10.0,8.6,Fantasy Sharks
WR,Stefon Diggs,10.0,8.6,Fantasy Sharks
WR,Michael Floyd,10.0,8.6,Fantasy Sharks
WR,Mike Wallace,10.0,8.6,Fantasy Sharks
WR,Jamison Crowder,10.0,8.5,Fantasy Sharks
WR,Larry Fitzgerald,10.0,8.4,Fantasy Sharks
TE,Delanie Walker,10.0,8.3,Fantasy Sharks
QB,Josh McCown,10.0,8.3,Fantasy Sharks
RB,Carlos Hyde,10.0,8.2,Fantasy Sharks
WR,Tyrell Williams,10.0,8.1,Fantasy Sharks
WR,Cole Beasley,10.0,7.9,Fantasy Sharks
RB,Isaiah Crowell,10.0,7.8,Fantasy Sharks
RB,Tim Hightower,10.0,7.8,Fantasy Sharks
TE,Jimmy Graham,10.0,7.6,Fantasy Sharks
RB,Rashad Jennings,10.0,7.6,Fantasy Sharks
WR,Steve Smith,10.0,7.6,Fantasy Sharks
WR,Chris Conley,10.0,7.5,Fantasy Sharks
WR,Quincy Enunwa,10.0,7.5,Fantasy Sharks
RB,Matt Jones,10.0,7.4,Fantasy Sharks
RB,Jerick McKinnon,10.0,7.4,Fantasy Sharks
RB,Kapri Bibbs,10.0,7.2,Fantasy Sharks
TE,Tyler Eifert,10.0,7.2,Fantasy Sharks
RB,Christine Michael,10.0,7.1,Fantasy Sharks
TE,Zach Miller,10.0,7.1,Fantasy Sharks
RB,Tevin Coleman,10.0,7.0,Fantasy Sharks
WR,Brandon LaFell,10.0,7.0,Fantasy Sharks
WR,Terrelle Pryor,10.0,7.0,Fantasy Sharks
WR,Adam Humphries,10.0,7.0,Fantasy Sharks
RB,Chris Ivory,10.0,6.8,Fantasy Sharks
WR,Ty Montgomery,10.0,6.8,Fantasy Sharks
WR,Jarvis Landry,10.0,6.8,Fantasy Sharks
WR,Sterling Shepard,10.0,6.8,Fantasy Sharks
WR,Russell Shepard,10.0,6.6,Fantasy Sharks
TE,Coby Fleener,10.0,6.4,Fantasy Sharks
WR,Tavon Austin,10.0,6.4,Fantasy Sharks
RB,T.J. Yeldon,10.0,6.4,Fantasy Sharks
TE,Cameron Brate,10.0,6.4,Fantasy Sharks
WR,Ted Ginn Jr.,10.0,6.3,Fantasy Sharks
RB,Ryan Mathews,10.0,6.3,Fantasy Sharks
WR,Julian Edelman,10.0,6.2,Fantasy Sharks
TE,Jason Witten,10.0,6.2,Fantasy Sharks
RB,Dion Lewis,10.0,6.2,Fantasy Sharks
WR,Philly Brown,10.0,6.1,Fantasy Sharks
RB,James White,10.0,6.1,Fantasy Sharks
WR,Dontrelle Inman,10.0,6.1,Fantasy Sharks
WR,Sammie Coates,10.0,6.1,Fantasy Sharks
WR,Randall Cobb,10.0,6.1,Fantasy Sharks
WR,John Brown,10.0,6.1,Fantasy Sharks
TE,Gary Barnidge,10.0,6.0,Fantasy Sharks
WR,Willie Snead,10.0,5.9,Fantasy Sharks
TE,Zach Ertz,10.0,5.8,Fantasy Sharks
TE,Antonio Gates,10.0,5.8,Fantasy Sharks
WR,Mohamed Sanu,10.0,5.8,Fantasy Sharks
RB,DeAngelo Williams,10.0,5.8,Fantasy Sharks
TE,Lance Kendricks,10.0,5.7,Fantasy Sharks
WR,Chris Hogan,10.0,5.7,Fantasy Sharks
RB,Rob Kelley,10.0,5.7,Fantasy Sharks
RB,Bilal Powell,10.0,5.7,Fantasy Sharks
TE,Kyle Rudolph,10.0,5.6,Fantasy Sharks
RB,Jeremy Langford,10.0,5.6,Fantasy Sharks
WR,Kendall Wright,10.0,5.5,Fantasy Sharks
TE,C.J. Fiedorowicz,10.0,5.5,Fantasy Sharks
WR,Marqise Lee,10.0,5.3,Fantasy Sharks
WR,Pierre Garcon,10.0,5.3,Fantasy Sharks
WR,Terrance Williams,10.0,5.3,Fantasy Sharks
RB,Duke Johnson,10.0,5.2,Fantasy Sharks
TE,Vernon Davis,10.0,5.2,Fantasy Sharks
WR,DeSean Jackson,10.0,5.2,Fantasy Sharks
WR,DeVante Parker,10.0,5.1,Fantasy Sharks
TE,Vance McDonald,10.0,5.1,Fantasy Sharks
TE,Julius Thomas,10.0,5.0,Fantasy Sharks
RB,Charcandrick West,10.0,5.0,Fantasy Sharks
WR,Kenny Stills,10.0,5.0,Fantasy Sharks
WR,Albert Wilson,10.0,5.0,Fantasy Sharks
TE,Dennis Pitta,10.0,5.0,Fantasy Sharks
RB,James Starks,10.0,4.9,Fantasy Sharks
WR,Will Fuller,10.0,4.9,Fantasy Sharks
TE,Martellus Bennett,10.0,4.9,Fantasy Sharks
RB,Damien Williams,10.0,4.9,Fantasy Sharks
RB,Paul Perkins,10.0,4.8,Fantasy Sharks
RB,Matt Asiata,10.0,4.7,Fantasy Sharks
WR,Jermaine Kearse,10.0,4.6,Fantasy Sharks
WR,Markus Wheaton,10.0,4.5,Fantasy Sharks
QB,Blaine Gabbert,10.0,4.5,Fantasy Sharks
WR,Danny Amendola,10.0,4.5,Fantasy Sharks
WR,Adam Thielen,10.0,4.5,Fantasy Sharks
WR,Torrey Smith,10.0,4.4,Fantasy Sharks
QB,Nick Foles,10.0,4.4,Fantasy Sharks
WR,Cameron Meredith,10.0,4.3,Fantasy Sharks
WR,Tyler Lockett,10.0,4.2,Fantasy Sharks
TE,Jesse James,10.0,4.2,Fantasy Sharks
RB,Antonio Andrews,10.0,4.2,Fantasy Sharks
WR,Dorial Green-Beckham,10.0,4.2,Fantasy Sharks
RB,Chris Thompson,10.0,4.2,Fantasy Sharks
RB,Alfred Morris,10.0,4.1,Fantasy Sharks
RB,Andre Ellington,10.0,4.0,Fantasy Sharks
WR,Eddie Royal,10.0,4.0,Fantasy Sharks
WR,J.J. Nelson,10.0,4.0,Fantasy Sharks
WR,Jalin Marshall,10.0,3.9,Fantasy Sharks
RB,Mike James,10.0,3.8,Fantasy Sharks
WR,Taylor Gabriel,10.0,3.8,Fantasy Sharks
WR,Devin Funchess,10.0,3.8,Fantasy Sharks
RB,Cameron Artis-Payne,10.0,3.8,Fantasy Sharks
TE,Richard Rodgers,10.0,3.7,Fantasy Sharks
TE,Will Tye,10.0,3.7,Fantasy Sharks
RB,DuJuan Harris,10.0,3.6,Fantasy Sharks
TE,Larry Donnell,10.0,3.6,Fantasy Sharks
WR,Tyreek Hill,10.0,3.6,Fantasy Sharks
WR,Brian Quick,10.0,3.6,Fantasy Sharks
RB,Alfred Blue,10.0,3.6,Fantasy Sharks
WR,Quinton Patton,10.0,3.6,Fantasy Sharks
TE,Virgil Green,10.0,3.6,Fantasy Sharks
TE,Hunter Henry,10.0,3.6,Fantasy Sharks
RB,Javorius Allen,10.0,3.5,Fantasy Sharks
WR,Jeremy Kerley,10.0,3.5,Fantasy Sharks
TE,Jacob Tamme,10.0,3.5,Fantasy Sharks
RB,Mike Tolbert,10.0,3.4,Fantasy Sharks
RB,John Kuhn,10.0,3.4,Fantasy Sharks
WR,Rashad Greene,10.0,3.3,Fantasy Sharks
RB,Ronnie Hillman,10.0,3.3,Fantasy Sharks
WR,Nelson Agholor,10.0,3.3,Fantasy Sharks
TE,Austin Hooper,10.0,3.2,Fantasy Sharks
RB,Doug Martin,10.0,3.2,Fantasy Sharks
WR,Tyler Boyd,10.0,3.2,Fantasy Sharks
WR,Cecil Shorts,10.0,3.1,Fantasy Sharks
QB,Paxton Lynch,10.0,3.1,Fantasy Sharks
WR,Eli Rogers,10.0,3.1,Fantasy Sharks
WR,Victor Cruz,10.0,3.1,Fantasy Sharks
WR,Brandon Coleman,10.0,3.0,Fantasy Sharks
WR,Ryan Grant,10.0,2.9,Fantasy Sharks
RB,Shaun Draughn,10.0,2.6,Fantasy Sharks
WR,Andrew Hawkins,10.0,2.5,Fantasy Sharks
WR,Ricardo Louis,10.0,2.5,Fantasy Sharks
RB,Kyle Juszczyk,10.0,2.5,Fantasy Sharks
TE,Dion Sims,10.0,2.5,Fantasy Sharks
TE,Garrett Celek,10.0,2.5,Fantasy Sharks
WR,Robby Anderson,10.0,2.5,Fantasy Sharks
WR,Tajae Sharpe,10.0,2.4,Fantasy Sharks
RB,Kenneth Dixon,10.0,2.4,Fantasy Sharks
WR,Brice Butler,10.0,2.4,Fantasy Sharks
WR,Jordan Norwood,10.0,2.3,Fantasy Sharks
RB,Fozzy Whittaker,10.0,2.3,Fantasy Sharks
RB,Benny Cunningham,10.0,2.3,Fantasy Sharks
RB,Wendell Smallwood,10.0,2.3,Fantasy Sharks
TE,Ryan Griffin,10.0,2.3,Fantasy Sharks
WR,Harry Douglas,10.0,2.3,Fantasy Sharks
WR,Isaiah Burse,10.0,2.2,Fantasy Sharks
TE,Jared Cook,10.0,2.2,Fantasy Sharks
WR,Kamar Aiken,10.0,2.2,Fantasy Sharks
QB,Christian Hackenberg,10.0,2.2,Fantasy Sharks
QB,Mike Glennon,10.0,2.2,Fantasy Sharks
TE,Levine Toilolo,10.0,2.2,Fantasy Sharks
QB,Jimmy Garoppolo,10.0,2.1,Fantasy Sharks
WR,Breshad Perriman,10.0,2.1,Fantasy Sharks
RB,Kenjon Barner,10.0,2.1,Fantasy Sharks
RB,Jacquizz Rodgers,10.0,2.1,Fantasy Sharks
RB,Kenneth Farrow,10.0,2.1,Fantasy Sharks
RB,Lance Dunbar,10.0,2.0,Fantasy Sharks
RB,Knile Davis,10.0,2.0,Fantasy Sharks
WR,De'Anthony Thomas,10.0,2.0,Fantasy Sharks
TE,Marcedes Lewis,10.0,1.9,Fantasy Sharks
RB,Bobby Rainey,10.0,1.9,Fantasy Sharks
QB,Colt McCoy,10.0,1.9,Fantasy Sharks
RB,Jonathan Grimes,10.0,1.9,Fantasy Sharks
WR,Cordarrelle Patterson,10.0,1.9,Fantasy Sharks
RB,Travaris Cadet,10.0,1.8,Fantasy Sharks
TE,Josh Hill,10.0,1.8,Fantasy Sharks
WR,Charles Johnson,10.0,1.8,Fantasy Sharks
TE,Brent Celek,10.0,1.8,Fantasy Sharks
TE,Darren Fells,10.0,1.8,Fantasy Sharks
WR,Roger Lewis,10.0,1.7,Fantasy Sharks
RB,Brandon Bolden,10.0,1.7,Fantasy Sharks
TE,Ed Dickson,10.0,1.7,Fantasy Sharks
WR,Bennie Fowler,10.0,1.7,Fantasy Sharks
TE,Darren Waller,10.0,1.6,Fantasy Sharks
RB,Orleans Darkwa,10.0,1.6,Fantasy Sharks
RB,Ka'Deem Carey,10.0,1.6,Fantasy Sharks
WR,Jeff Janis,10.0,1.6,Fantasy Sharks
WR,Bryan Walters,10.0,1.6,Fantasy Sharks
WR,Justin Hardy,10.0,1.6,Fantasy Sharks
WR,Paul Richardson,10.0,1.5,Fantasy Sharks
QB,AJ McCarron,10.0,1.4,Fantasy Sharks
TE,Anthony Fasano,10.0,1.4,Fantasy Sharks
TE,Jermaine Gresham,10.0,1.4,Fantasy Sharks
WR,Aldrick Robinson,10.0,1.4,Fantasy Sharks
RB,Mike Davis,10.0,1.4,Fantasy Sharks
TE,Xavier Grimble,10.0,1.4,Fantasy Sharks
RB,Terron Ward,10.0,1.3,Fantasy Sharks
WR,Josh Bellamy,10.0,1.3,Fantasy Sharks
WR,Jeremy Butler,10.0,1.3,Fantasy Sharks
RB,Kenyan Drake,10.0,1.3,Fantasy Sharks
WR,Wes Welker,10.0,1.3,Fantasy Sharks
TE,Gavin Escobar,10.0,1.3,Fantasy Sharks
WR,Jarius Wright,10.0,1.3,Fantasy Sharks
WR,Braxton Miller,10.0,1.2,Fantasy Sharks
TE,Demetrius Harris,10.0,1.2,Fantasy Sharks
TE,Brandon Myers,10.0,1.2,Fantasy Sharks
TE,C.J. Uzomah,10.0,1.2,Fantasy Sharks
QB,Tom Savage,10.0,1.1,Fantasy Sharks
TE,Tyler Kroft,10.0,1.1,Fantasy Sharks
QB,Derek Anderson,10.0,1.1,Fantasy Sharks
TE,Austin Seferian-Jenkins,10.0,1.1,Fantasy Sharks
WR,Dwayne Harris,10.0,1.1,Fantasy Sharks
RB,Denard Robinson,10.0,1.0,Fantasy Sharks
WR,Tanner McEvoy,10.0,1.0,Fantasy Sharks
TE,James Hanna,10.0,1.0,Fantasy Sharks
QB,Matt Cassel,10.0,1.0,Fantasy Sharks
RB,Rex Burkhead,10.0,1.0,Fantasy Sharks
RB,Kerwynn Williams,10.0,1.0,Fantasy Sharks
WR,Rashad Ross,10.0,0.9,Fantasy Sharks
WR,Bradley Marquez,10.0,0.9,Fantasy Sharks
RB,Stepfan Taylor,10.0,0.9,Fantasy Sharks
RB,C.J. Spiller,10.0,0.9,Fantasy Sharks
QB,Mark Sanchez,10.0,0.9,Fantasy Sharks
WR,Cody Latimer,10.0,0.9,Fantasy Sharks
TE,Jeff Heuerman,10.0,0.8,Fantasy Sharks
QB,Trevone Boykin,10.0,0.8,Fantasy Sharks
TE,Rhett Ellison,10.0,0.8,Fantasy Sharks
TE,Tyler Higbee,10.0,0.8,Fantasy Sharks
WR,Brittan Golden,10.0,0.8,Fantasy Sharks
RB,Tyler Ervin,10.0,0.7,Fantasy Sharks
RB,Andy Janovich,10.0,0.7,Fantasy Sharks
RB,Patrick DiMarco,10.0,0.7,Fantasy Sharks
TE,Daniel Fells,10.0,0.7,Fantasy Sharks
RB,Alex Collins,10.0,0.7,Fantasy Sharks
TE,Stephen Anderson,10.0,0.7,Fantasy Sharks
RB,Stevan Ridley,10.0,0.7,Fantasy Sharks
QB,Ryan Mallett,10.0,0.7,Fantasy Sharks
RB,Lorenzo Taliaferro,10.0,0.7,Fantasy Sharks
TE,Phillip Supernaw,10.0,0.6,Fantasy Sharks
WR,Malcolm Mitchell,10.0,0.6,Fantasy Sharks
RB,Don Jackson,10.0,0.6,Fantasy Sharks
RB,Bishop Sankey,10.0,0.6,Fantasy Sharks
TE,Brandon Williams,10.0,0.6,Fantasy Sharks
WR,Keith Mumphery,10.0,0.6,Fantasy Sharks
TE,Trey Burton,10.0,0.6,Fantasy Sharks
TE,Justin Perillo,10.0,0.6,Fantasy Sharks
WR,Charone Peake,10.0,0.6,Fantasy Sharks
TE,Jerell Adams,10.0,0.5,Fantasy Sharks
TE,David Johnson,10.0,0.5,Fantasy Sharks
TE,Blake Bell,10.0,0.5,Fantasy Sharks
WR,Marc Mariani,10.0,0.5,Fantasy Sharks
RB,Fitzgerald Toussaint,10.0,0.5,Fantasy Sharks
TE,MarQueis Gray,10.0,0.5,Fantasy Sharks
RB,Malcolm Brown,10.0,0.5,Fantasy Sharks
RB,Daniel Lasco,10.0,0.5,Fantasy Sharks
WR,Brandon Gibson,10.0,0.5,Fantasy Sharks
WR,Lucky Whitehead,10.0,0.5,Fantasy Sharks
WR,Chris Moore,10.0,0.5,Fantasy Sharks
QB,Shaun Hill,10.0,0.4,Fantasy Sharks
RB,Aaron Ripkowski,10.0,0.4,Fantasy Sharks
WR,Rod Streater,10.0,0.4,Fantasy Sharks
TE,Ben Koyack,10.0,0.4,Fantasy Sharks
TE,Seth DeValve,10.0,0.4,Fantasy Sharks
TE,Jace Amaro,10.0,0.4,Fantasy Sharks
TE,Geoff Swaim,10.0,0.4,Fantasy Sharks
WR,Tommylee Lewis,10.0,0.3,Fantasy Sharks
WR,Brenton Bersin,10.0,0.3,Fantasy Sharks
WR,Deonte Thompson,10.0,0.3,Fantasy Sharks
QB,Landry Jones,10.0,0.2,Fantasy Sharks
WR,Leonte Carroo,10.0,0.2,Fantasy Sharks
TE,Logan Paulsen,10.0,0.2,Fantasy Sharks
RB,Darius Jackson,10.0,0.2,Fantasy Sharks
QB,Ryan Nassib,10.0,0.2,Fantasy Sharks
QB,Kevin Hogan,10.0,0.2,Fantasy Sharks
WR,Demarcus Robinson,10.0,0.2,Fantasy Sharks
TE,Luke Stocker,10.0,0.2,Fantasy Sharks
WR,Laquon Treadwell,10.0,0.2,Fantasy Sharks
WR,Alex Erickson,10.0,0.2,Fantasy Sharks
WR,Griff Whalen,10.0,0.2,Fantasy Sharks
TE,Rashaun Allen,10.0,0.2,Fantasy Sharks
TE,James O'Shaughnessy,10.0,0.2,Fantasy Sharks
RB,D.J. Foster,10.0,0.2,Fantasy Sharks
QB,Matt Barkley,10.0,0.1,Fantasy Sharks
TE,Kellen Davis,10.0,0.1,Fantasy Sharks
QB,Connor Shaw,10.0,0.1,Fantasy Sharks
TE,Konrad Reuland,10.0,0.1,Fantasy Sharks
TE,Nick Vannett,10.0,0.1,Fantasy Sharks
RB,Anthony Sherman,10.0,0.1,Fantasy Sharks
QB,Zach Mettenberger,10.0,0.09,Fantasy Sharks
WR,Eric Weems,10.0,0.08,Fantasy Sharks
WR,Pharoh Cooper,10.0,0.08,Fantasy Sharks
WR,Jordan Payton,10.0,0.07,Fantasy Sharks
TE,Sean McGrath,10.0,0.07,Fantasy Sharks
TE,Hakeem Valles,10.0,0.05,Fantasy Sharks
QB,T.J. Yates,10.0,0.04,Fantasy Sharks
WR,Matt Slater,10.0,0.04,Fantasy Sharks
QB,Bruce Gradkowski,10.0,0.02,Fantasy Sharks
WR,James Wright,10.0,0.02,Fantasy Sharks
TE,Brandon Bostick,10.0,0.01,Fantasy Sharks
WR,Bryce Treggs,10.0,0.01,Fantasy Sharks
TE,Garrett Graham,10.0,0.01,Fantasy Sharks
QB,Matt Moore,10.0,0.01,Fantasy Sharks
TE,Randall Telfer,10.0,0.01,Fantasy Sharks
RB,Jeremiah Johnson,10.0,0.0,Fantasy Sharks
QB,Luke McCown,10.0,0.0,Fantasy Sharks
WR,Trevor Davis,10.0,-0.0,Fantasy Sharks
QB,Chase Daniel,10.0,-0.01,Fantasy Sharks
RB,George Atkinson,10.0,-0.02,Fantasy Sharks
QB,Brett Hundley,10.0,-0.02,Fantasy Sharks
QB,Matt Flynn,10.0,-0.02,Fantasy Sharks
QB,Kellen Clemens,10.0,-0.02,Fantasy Sharks
WR,Aaron Burbridge,10.0,-0.03,Fantasy Sharks
RB,Corey Grant,10.0,-0.03,Fantasy Sharks
WR,Devin Hester,10.0,-0.14,Fantasy Sharks
QB,Matt Schaub,10.0,-0.17,Fantasy Sharks
WR,Chris Harper,10.0,-0.23,Fantasy Sharks
WR,Jordan Taylor,10.0,-0.24,Fantasy Sharks
QB,Drew Stanton,10.0,-0.29,Fantasy Sharks
K,Matt Bryant,10.0,9.5,Fantasy Sharks
K,Caleb Sturgis,10.0,9.5,Fantasy Sharks
K,Brandon McManus,10.0,9.2,Fantasy Sharks
K,Dan Bailey,10.0,9.0,Fantasy Sharks
K,Nick Novak,10.0,8.8,Fantasy Sharks
K,Wil Lutz,10.0,8.6,Fantasy Sharks
K,Josh Lambo,10.0,8.3,Fantasy Sharks
K,Justin Tucker,10.0,8.2,Fantasy Sharks
K,Cairo Santos,10.0,8.0,Fantasy Sharks
K,Stephen Gostkowski,10.0,7.9,Fantasy Sharks
K,Mason Crosby,10.0,7.6,Fantasy Sharks
K,Dustin Hopkins,10.0,7.5,Fantasy Sharks
K,Graham Gano,10.0,7.4,Fantasy Sharks
K,Jason Myers,10.0,7.0,Fantasy Sharks
K,Chris Boswell,10.0,6.8,Fantasy Sharks
K,Nick Folk,10.0,6.8,Fantasy Sharks
K,Blair Walsh,10.0,6.7,Fantasy Sharks
K,Steven Hauschka,10.0,6.7,Fantasy Sharks
K,Greg Zuerlein,10.0,6.5,Fantasy Sharks
K,Chandler Catanzaro,10.0,6.5,Fantasy Sharks
K,Robbie Gould,10.0,6.3,Fantasy Sharks
K,Ryan Succop,10.0,6.1,Fantasy Sharks
K,Connor Barth,10.0,6.1,Fantasy Sharks
K,Phil Dawson,10.0,6.1,Fantasy Sharks
K,Mike Nugent,10.0,5.8,Fantasy Sharks
K,Andrew Franks,10.0,5.5,Fantasy Sharks
K,Roberto Aguayo,10.0,5.2,Fantasy Sharks
K,Cody Parkey,10.0,5.1,Fantasy Sharks
DEF,Arizona Cardinals,10.0,12.3,Fantasy Sharks
DEF,Carolina Panthers,10.0,10.8,Fantasy Sharks
DEF,Kansas City Chiefs,10.0,10.4,Fantasy Sharks
DEF,San Diego Chargers,10.0,8.7,Fantasy Sharks
DEF,Washington Redskins,10.0,8.0,Fantasy Sharks
DEF,Minnesota Vikings,10.0,7.4,Fantasy Sharks
DEF,Denver Broncos,10.0,7.1,Fantasy Sharks
DEF,St. Louis Rams,10.0,6.4,Fantasy Sharks
DEF,Baltimore Ravens,10.0,6.4,Fantasy Sharks
DEF,Seattle Seahawks,10.0,6.3,Fantasy Sharks
DEF,Atlanta Falcons,10.0,6.2,Fantasy Sharks
DEF,Cincinnati Bengals,10.0,6.1,Fantasy Sharks
DEF,Miami Dolphins,10.0,6.1,Fantasy Sharks
DEF,Philadelphia Eagles,10.0,6.1,Fantasy Sharks
DEF,Dallas Cowboys,10.0,5.4,Fantasy Sharks
DEF,Houston Texans,10.0,5.2,Fantasy Sharks
DEF,Chicago Bears,10.0,4.8,Fantasy Sharks
DEF,New York Giants,10.0,4.6,Fantasy Sharks
DEF,Green Bay Packers,10.0,4.4,Fantasy Sharks
DEF,New England Patriots,10.0,4.4,Fantasy Sharks
DEF,San Francisco 49ers,10.0,4.2,Fantasy Sharks
DEF,Cleveland Browns,10.0,3.8,Fantasy Sharks
DEF,Tampa Bay Buccaneers,10.0,3.8,Fantasy Sharks
DEF,New York Jets,10.0,3.5,Fantasy Sharks
DEF,New Orleans Saints,10.0,3.3,Fantasy Sharks
DEF,Jacksonville Jaguars,10.0,3.1,Fantasy Sharks
DEF,Tennessee Titans,10.0,2.4,Fantasy Sharks
DEF,Pittsburgh Steelers,10.0,1.6,Fantasy Sharks
QB,Aaron Rodgers,10.0,20.8,Fantasy Pros
QB,Tom Brady,10.0,18.1,Fantasy Pros
QB,Dak Prescott,10.0,18.1,Fantasy Pros
QB,Carson Palmer,10.0,17.4,Fantasy Pros
QB,Cam Newton,10.0,17.3,Fantasy Pros
QB,Ben Roethlisberger,10.0,17.1,Fantasy Pros
QB,Matt Ryan,10.0,17.0,Fantasy Pros
QB,Marcus Mariota,10.0,16.9,Fantasy Pros
QB,Philip Rivers,10.0,16.7,Fantasy Pros
QB,Andy Dalton,10.0,16.5,Fantasy Pros
QB,Jameis Winston,10.0,16.5,Fantasy Pros
QB,Drew Brees,10.0,16.4,Fantasy Pros
QB,Joe Flacco,10.0,16.4,Fantasy Pros
QB,Russell Wilson,10.0,16.1,Fantasy Pros
QB,Carson Wentz,10.0,15.5,Fantasy Pros
QB,Trevor Siemian,10.0,15.5,Fantasy Pros
QB,Jay Cutler,10.0,15.5,Fantasy Pros
QB,Alex Smith,10.0,15.4,Fantasy Pros
QB,Blake Bortles,10.0,15.3,Fantasy Pros
QB,Eli Manning,10.0,15.1,Fantasy Pros
QB,Kirk Cousins,10.0,14.4,Fantasy Pros
QB,Ryan Tannehill,10.0,13.8,Fantasy Pros
QB,Colin Kaepernick,10.0,13.7,Fantasy Pros
QB,Cody Kessler,10.0,13.4,Fantasy Pros
QB,Sam Bradford,10.0,13.3,Fantasy Pros
QB,Ryan Fitzpatrick,10.0,13.0,Fantasy Pros
QB,Brock Osweiler,10.0,13.0,Fantasy Pros
QB,Case Keenum,10.0,12.4,Fantasy Pros
QB,Blaine Gabbert,10.0,0.4,Fantasy Pros
QB,Jared Goff,10.0,0.3,Fantasy Pros
QB,Paxton Lynch,10.0,0.3,Fantasy Pros
QB,Landry Jones,10.0,0.3,Fantasy Pros
QB,Tony Romo,10.0,0.3,Fantasy Pros
QB,Shaun Hill,10.0,0.3,Fantasy Pros
QB,Ryan Nassib,10.0,0.3,Fantasy Pros
QB,Chase Daniel,10.0,0.3,Fantasy Pros
QB,Nick Foles,10.0,0.3,Fantasy Pros
QB,Chad Henne,10.0,0.3,Fantasy Pros
QB,AJ McCarron,10.0,0.3,Fantasy Pros
QB,Tom Savage,10.0,0.3,Fantasy Pros
QB,Matt Moore,10.0,0.3,Fantasy Pros
QB,Luke McCown,10.0,0.3,Fantasy Pros
QB,Colt McCoy,10.0,0.2,Fantasy Pros
QB,Josh McCown,10.0,0.2,Fantasy Pros
QB,Bryce Petty,10.0,0.2,Fantasy Pros
QB,Matt Schaub,10.0,0.2,Fantasy Pros
